publisher,title,summary,pubdate,link,thumblink
Buzzfeed,Amazon Worker Protests Have Spread To Chicago As Temperatures Rise,Warehouse workers in Chicago succeeded in pressuring management to send them home with pay due to high temperatures in an un-air-conditioned facility this weekend.View Entire Post &rsaquo;,"Tue, 23 Jul 2019 19:43:32 -0400",https://www.buzzfeednews.com/article/carolineodonovan/amazon-worker-protests-chicago-heat-wave,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/23/19/campaign_images/c06caf674382/amazon-worker-protests-have-spread-to-chicago-as--2-995-1563911007-0_dblbig.jpg
Buzzfeed,"FYI, Even Furries Think The “Cats” Trailer Looks Bad","“Furries want something they can fuck/fap to and theCatsmovie is not that,” one furry said.View Entire Post &rsaquo;","Mon, 22 Jul 2019 22:25:52 -0400",https://www.buzzfeednews.com/article/ryanhatesthis/do-furries-like-the-cats-trailer,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/22/17/campaign_images/b2852acbd682/fyi-even-furries-think-the-cats-trailer-looks-bad-2-14038-1563816747-0_dblbig.jpg
Buzzfeed,We Found Out What Actually Happens To Your Data When You Upload It To FaceApp,There’s no evidence that the app is uploading your whole camera roll to Russia. We ran the tests.View Entire Post &rsaquo;,"Mon, 22 Jul 2019 13:25:56 -0400",https://www.buzzfeednews.com/article/daveyalba/what-happens-when-you-upload-faceapp-photos,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/20/2/campaign_images/59c8be8eb795/faceapp-isnt-stealing-your-data-as-far-as-we-can--2-2805-1563590453-0_dblbig.jpg
Buzzfeed,Andy Ngo Has The Newest New Media Career. It's Made Him A Victim And A Star.,“A single man standing there with a camera who never got hit and never hit back before in his life.”View Entire Post &rsaquo;,"Wed, 24 Jul 2019 20:26:07 -0400",https://www.buzzfeednews.com/article/josephbernstein/andy-ngo-portland-antifa,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/19/20/campaign_images/61be5affb31c/andy-ngo-has-the-newest-new-media-career-its-made-2-1038-1563569057-0_dblbig.jpg
Buzzfeed,AT&T Partners With Rival Verizon On Web Portal Business,"Verizon will now run AT&amp;T’s email business as well as its portal, BuzzFeed News has learned.View Entire Post &rsaquo;","Thu, 18 Jul 2019 23:21:29 -0400",https://www.buzzfeednews.com/article/venessawong/att-verizon-attnet-web-portal-business,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/23/campaign_images/e265676e6c4a/att-partners-with-rival-verizon-on-web-portal-bus-2-5824-1563492085-0_dblbig.jpg
Buzzfeed,"Mariah Carey Just Shaded The Hell Out Of FaceApp, And I Am Going To Frame This Tweet",She doesn't know FaceApp. 🙅🏽‍♀️View Entire Post &rsaquo;,"Fri, 19 Jul 2019 20:45:27 -0400",https://www.buzzfeed.com/terrycarter/mariah-carey-does-not-acknowledge-faceapp-tweet,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/19/15/campaign_images/bd41be4500ed/mariah-carey-just-shaded-the-hell-out-of-faceapp--2-4567-1563550619-7_dblbig.jpg
Buzzfeed,Opinion: Don’t Regulate Facial Recognition. Ban It.,We are on the verge of a nightmare era of mass surveillance by the state and private companies. It’s not too late to stop it.View Entire Post &rsaquo;,"Fri, 19 Jul 2019 16:26:04 -0400",https://www.buzzfeednews.com/article/evangreer/dont-regulate-facial-recognition-ban-it,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/23/campaign_images/28ad24c42027/opinion-dont-regulate-facial-recognition-ban-it-2-7505-1563491274-1_dblbig.jpg
Buzzfeed,Grindr Wanted To Make The World Better For Queer People. Then A Chinese Gaming Company Bought It.,"Over the last 18 months, Grindr has faced a federal investigation, layoffs, mismanagement, and internal turmoil. Now the popular gay dating and hookup app is looking for a new owner.View Entire Post &rsaquo;","Fri, 19 Jul 2019 18:26:45 -0400",https://www.buzzfeednews.com/article/ryanmac/grindr-chinese-owner-company-chaos,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/19/campaign_images/86c44ee01549/grindr-wanted-to-make-the-world-better-for-queer--2-1994-1563478833-0_dblbig.jpg
Buzzfeed,Here's The Most Complete Map So Far Of Amazon's Ring Camera Surveillance Partnerships With Local Police,"Dozens of U.S. cities are working with the doorbell camera company, according to Fight for the Future.View Entire Post &rsaquo;","Fri, 19 Jul 2019 16:13:25 -0400",https://www.buzzfeednews.com/article/daveyalba/a-new-map-shows-all-the-places-where-police-have-partnered,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/19/16/campaign_images/59c8be8eb795/heres-the-most-complete-map-so-far-of-amazons-rin-2-1352-1563552801-0_dblbig.jpg
Buzzfeed,"Netflix Is Rolling Out A Low-Cost, Mobile-Only Subscription Plan For Users In India","The announcement comes at the same time the company said it lost 130,000 subscribers in the United States from April through June.View Entire Post &rsaquo;","Mon, 22 Jul 2019 10:26:29 -0400",https://www.buzzfeednews.com/article/pranavdixit/netflix-low-cost-mobile-only-subscription-india,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/16/campaign_images/e30f5b5e24ea/netflix-is-rolling-out-a-low-cost-mobile-only-sub-2-6473-1563468209-0_dblbig.jpg
Buzzfeed,18 FaceApp Tweets That Are As Funny As They Are Accurate,Read this before trying the app.View Entire Post &rsaquo;,"Sat, 20 Jul 2019 02:25:55 -0400",https://www.buzzfeed.com/michelleno/funny-faceapp-tweets,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/19/16/campaign_images/86c44ee01549/18-faceapp-tweets-that-are-as-funny-as-they-are-a-2-4773-1563552206-0_dblbig.jpg
Buzzfeed,"This Woman Doesn't Have To Delete Her Instagram Selfie With Kylie Jenner, A Judge Has Ruled","The selfie was the modern-day equivalent of an autograph, the judge decided.View Entire Post &rsaquo;","Thu, 25 Jul 2019 20:26:00 -0400",https://www.buzzfeed.com/hannahryan/kylie-jenner-selfie-quay-hammond,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/2/tmp/91b2e2c834b8/tmp-name-2-8534-1563417149-0_dblbig.jpg
Buzzfeed,"In Honor Of World Emoji Day, Here's What 15 New Emojis Look Like On iPhone Vs. Android",The yawning face emoji really speaks to me.View Entire Post &rsaquo;,"Thu, 18 Jul 2019 09:26:08 -0400",https://www.buzzfeed.com/tayloraowens/new-emojis-iphone-android-2019,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/20/tmp/2a197afbf8a8/tmp-name-2-5615-1563396329-0_dblbig.jpg
Buzzfeed,“It Has Set Off A Bomb”: A US Sports Website Has Gone On A Hiring Spree Of UK Journalists,“It’s a journalist transfer window.”View Entire Post &rsaquo;,"Fri, 19 Jul 2019 00:26:23 -0400",https://www.buzzfeed.com/markdistefano/athletic-hiring-spree,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/16/campaign_images/eab092430712/it-has-set-off-a-bomb-us-sport-website-goes-on-hi-2-3379-1563381610-6_dblbig.jpg
Buzzfeed,Exclusive: Google Banned Major Chinese App Developer CooTek From The Play Store And Its Ad Platforms,CooTek apps continued to bombard users with disruptive ads even after the company said it had stopped.View Entire Post &rsaquo;,"Wed, 17 Jul 2019 21:31:00 -0400",https://www.buzzfeednews.com/article/craigsilverman/google-banned-cootek-adware,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/21/campaign_images/67124f71ebfb/exclusive-google-banned-major-chinese-app-develop-2-4228-1563399056-0_dblbig.jpg
Buzzfeed,A Google VP Told The US Senate The Company Has “Terminated” The Chinese Search App Dragonfly,But Karan Bhatia did not explicitly rule out working on tools for China in the future.View Entire Post &rsaquo;,"Wed, 17 Jul 2019 17:26:26 -0400",https://www.buzzfeednews.com/article/daveyalba/google-project-dragonfly-terminated-senate-hearing,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/16/23/campaign_images/ea3127ce07a6/a-google-vp-told-the-us-senate-the-company-has-te-2-9699-1563320718-0_dblbig.jpg
Buzzfeed,"Twitter's Jack Dorsey Donated $5,600 To Tulsi Gabbard","""We don't comment on Jack's personal giving,"" said a spokesperson for Twitter.View Entire Post &rsaquo;","Wed, 17 Jul 2019 07:26:07 -0400",https://www.buzzfeednews.com/article/katherinemiller/twitter-jack-dorsey-tulsi-gabbard-andrew-yang,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/16/16/campaign_images/cf8f66b84e3d/twitters-jack-dorsey-donated-5600-to-tulsi-gabbard-2-5213-1563296198-0_dblbig.jpg
Buzzfeed,How Did Your Family Pay For You To Go To College?,When saving alone just isn’t enough.View Entire Post &rsaquo;,"Tue, 16 Jul 2019 02:41:02 -0400",https://www.buzzfeed.com/venessawong/tell-us-how-family-pays-for-college,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/16/2/campaign_images/0275420803a2/how-did-your-family-pay-for-you-to-go-to-college-2-3080-1563244857-0_dblbig.jpg
Buzzfeed,Silicon Valley’s Right Wing Is Angry And Punching Back,How a small group of right-wing tech employees built a back channel straight to the nation’s capital.View Entire Post &rsaquo;,"Fri, 19 Jul 2019 17:28:24 -0400",https://www.buzzfeednews.com/article/alexkantrowitz/how-silicon-valleys-angry-right-wing-sends-its-message-to,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/19/17/campaign_images/c7eb9ca4b191/silicon-valleys-right-wing-is-angry-and-punching--2-3877-1563557299-0_dblbig.jpg
Buzzfeed,Apple Is Sending Out Another Silent Update To Fix RingCentral Webcam Flaw,Video conferencing software provided by RingCentral and Zhumu is affected by a security flaw that could allow attackers easy access to laptop cameras and microphones.View Entire Post &rsaquo;,"Tue, 16 Jul 2019 17:53:45 -0400",https://www.buzzfeednews.com/article/nicolenguyen/ringcentral-and-zhumu-customers-vulnerability,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/16/17/campaign_images/06c2810e356a/apple-is-sending-out-another-silent-update-to-fix-2-866-1563299620-0_dblbig.jpg
Buzzfeed,"A Low-Level Influencer Allegedly Killed An ""E-Girl"" And Posted Photos Of Her Body To Instagram","As the suspect was being held at gunpoint by police, he was allegedly updating his Instagram story with photos of the victim.View Entire Post &rsaquo;","Wed, 31 Jul 2019 01:26:00 -0400",https://www.buzzfeednews.com/article/ryanhatesthis/instagram-influencer-killing-photos-posted,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/13/campaign_images/0bd9aaf7e8c5/a-low-level-influencer-allegedly-killed-an-e-girl-2-216-1563370409-0_dblbig.jpg
Buzzfeed,"Umm, So A New Study Shows That Couples Are Meeting Online More Than Any Other Way",Send this to your mom.View Entire Post &rsaquo;,"Sun, 14 Jul 2019 18:25:56 -0400",https://www.buzzfeed.com/michelleno/a-new-study-shows-that-couples-these-days-are-all-meeting,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/12/20/tmp/8947a1854cd1/tmp-name-2-8185-1562962439-0_dblbig.jpg
Buzzfeed,"At VidCon’s 10-Year Anniversary, Influencers, Fans, And Brands All Seem Ready To Leave YouTube Behind",Get ready to feel so old that you turn to dust.View Entire Post &rsaquo;,"Mon, 15 Jul 2019 03:25:58 -0400",https://www.buzzfeednews.com/article/ryanhatesthis/vidcon-influencers-youtube-tiktok,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/13/1/campaign_images/dc3b507bba5d/at-vidcons-10-year-anniversary-influencers-fans-a-2-9060-1562982394-0_dblbig.jpg
CNN,How to outsmart fake news in your Facebook feed,Fake news is actually really easy to spot -- if you know how. Consider this your New Media Literacy Guide.,"Fri, 18 Nov 2016 15:21:18 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/g8ESQjzCp_Y/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161031214334-01-fake-news-top-tease.jpg
CNN,Revealed: Winners of the 'Oscars of watches',It's the prize giving ceremony that everyone's on time for.,"Fri, 18 Nov 2016 15:17:23 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/PsPGGT4-naA/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161115155933-oscar-watch-mbf-legacy-machine-perpetual-top-tease.jpg
CNN,Driverless 'Roborace' car makes street track debut,It is a car kitted out with technology its developers boldly predict will transform our cities and change the way we live.,"Fri, 18 Nov 2016 15:21:35 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/tyl3K9YdYhI/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161118092033-devbot-tz-2-top-tease.jpg
CNN,Flying a sports car with wings,Piloting one of the breed of light aircraft is said to be as easy as driving a car,"Fri, 18 Nov 2016 15:17:23 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/TmUmdkaEi9k/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161117114725-icon-a5-aircraft-top-tease.jpg
CNN,Brightest supermoon since 1948,See photos of November's supermoon -- the brightest in nearly 70 years.,"Wed, 16 Nov 2016 12:38:28 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/Oug_nlpREEE/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161114161121-01-super-moon-2016-restricted-top-tease.jpg
CNN,This NASA astronaut voted from space,"From infinity and beyond, he found a way to vote.","Tue, 08 Nov 2016 13:17:52 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/kqzRa2Tv6Cs/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161107162522-nasa-1-top-tease.jpg
CNN,Teen girls prepare for space launch,Teenage girls have designed Africa's first private satellite due to launch into space in 2017. It's hoped it can monitor and find answers to South Africa's drought crisis.,"Thu, 17 Nov 2016 11:07:22 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/OyexQemnmco/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161110175941-medo-girls-top-tease.jpg
CNN,Going to space is a real pain in the back,"A six-month stay on the International Space Station can be a pain in the back for astronauts. While they may gain up to 2 inches in height temporarily, that effect is accompanied by a weakening of the muscles supporting the spine, according to a new study.","Tue, 08 Nov 2016 13:11:11 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/yQhxU27O4AM/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161025161044-01-spine-health-space-top-tease.jpg
CNN,Russian gamers race to prevent nuclear 'war',"""Attention! Attention!"" blares the Russian voice from a loudspeaker. ""The nuclear bombs will be launched in one hour.""","Wed, 02 Nov 2016 15:31:19 EDT",http://rss.cnn.com/~r/rss/edition_technology/~3/wBGZxsDnWMU/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161028083701-06-russia-nuclear-drills-kubikulum-2-3034-top-tease.jpg
CNN,What parents should know about the VR gear kids want,"Thinking about treating your family to a little virtual reality this holiday? Have no idea where to start? Don't worry. From Google's inexpensive Cardboard VR viewer to Sony's new PlayStation VR, this guide will help you figure out what makes sense for your family's interests, needs and budget.","Thu, 17 Nov 2016 11:12:43 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/y68-a5NpJLA/index.html,http://i2.cdn.turner.com/cnn/dam/assets/160713095033-virtual-reality-tease-top-tease.jpg
CNN,Japan's boom in weird wearable tech,"What do Discman, Tamagotchi, and Game Boy have in common?","Fri, 11 Nov 2016 16:55:47 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/0NxvfyXXT1k/index.html,http://i2.cdn.turner.com/cnn/dam/assets/161018141015-on-japan-dog-top-tease.jpg
CNN,"Cell phones, screens are keeping your kid awake","These days, teachers often face classrooms filled with yawning students who stayed up late snapping selfies or playing online games.","Fri, 11 Nov 2016 16:56:07 EST",http://rss.cnn.com/~r/rss/edition_technology/~3/grZ2k7Zm__0/index.html,http://i2.cdn.turner.com/cnn/dam/assets/160413211104-tired-teen-0413-top-tease.jpg
The Guardian,Knives being sold via Facebook without any age check,"Recent UK law bans online sellers sending knives to homes unless buyer verified as 18+Knives can be purchased on Facebook Marketplace without age verification despite a recent law requiring checks, the Guardian can reveal.In May, the UK government made it illegal to send knives sold on the internet and elsewhere to homes without ensuring the buyer was over 18 as part of reforms to strengthen existing legislation.Continue reading...","Fri, 09 Aug 2019 13:30:47 GMT",https://www.theguardian.com/technology/2019/aug/09/knives-being-sold-via-facebook-without-any-age-check,https://i.guim.co.uk/img/media/9246162c8ac6988ed5fce4a1a0f9e8c4daa6979c/0_17_1717_1030/master/1717.jpg?width=140&quality=85&auto=format&fit=max&s=ad56c6c7e73a60949e0363511103a0ba
The Guardian,Signs of the times: horoscopes rise again online,"Could widespread feelings of anger and powerlessness be behind the astrology boom?A notification from the astrology app Co-Star recently told 27-year-old Bridget: “It’s OK to catch feelings.” Bridget knows how ridiculous that sounds, she says, and how baffled older people might be by the enthusiasm with which she follows its advice. But she believes the app’s tongue-in-cheek nature is tapping into something more profound: young people’s growing disillusionment with religious and political structures.Bridget is not alone. Astrology is without doubt having a cultural moment. As well as the rapid proliferation of apps such as Co-Star, which has been downloaded more than 3m times since 2017, astrology memes are a staple on Instagram and Twitter, and have sparked a huge boost in traffic to women’s news sites; a typical horoscope post on the Cut got 150% more hits in 2017 than in 2016, while gal-dem, which introduced a horoscope column in March, said posts performed consistently well.Continue reading...","Fri, 09 Aug 2019 11:42:38 GMT",https://www.theguardian.com/technology/2019/aug/09/signs-of-the-times-horoscopes-rise-again-online,https://i.guim.co.uk/img/media/54e062e97abeda511ca8490407cf16fd511e4129/0_1206_5303_3181/master/5303.jpg?width=140&quality=85&auto=format&fit=max&s=1a75b34ea8aa8421acf711c652824350
The Guardian,"Facebook facial recognition lawsuit can proceed, says US court",Firm will appeal against action that could expose it to billions of dollars in potential damagesA US federal appeals court has rejected Facebook’s effort to undo a class action lawsuit alleging it illegally collected and stored biometric data for millions of users without their consent using facial recognition technology.The 3-0 decision from the ninth US circuit court of appeals in San Francisco exposes the company to billions of dollars in potential damages paid out to the Illinois users who brought the case.Continue reading...,"Fri, 09 Aug 2019 10:05:06 GMT",https://www.theguardian.com/technology/2019/aug/09/facebook-facial-recognition-lawsuit-can-proceed-us-court,https://i.guim.co.uk/img/media/c6e5ab6af8b517e2cf563be729c76645d30807a9/59_265_3461_2077/master/3461.jpg?width=140&quality=85&auto=format&fit=max&s=c6ef90e8b854d9b7d8ee27ef14d45ab7
The Guardian,Schoolchildren in China work overnight to produce Amazon Alexa devices,"Leaked documents show children as young as 16 recruited by Amazon supplier Foxconn work gruelling and illegal hoursHundreds of schoolchildren have been drafted in to make Amazon’s Alexa devices in China as part of a controversial and often illegal attempt to meet production targets, documents seen by the Guardian reveal.Interviews with workers and leaked documents fromAmazon’s supplierFoxconnshow that many of the children have been required to work nights and overtime to produce the smart-speaker devices, in breach of Chinese labour laws.Continue reading...","Thu, 08 Aug 2019 22:37:24 GMT",https://www.theguardian.com/global-development/2019/aug/08/schoolchildren-in-china-work-overnight-to-produce-amazon-alexa-devices,https://i.guim.co.uk/img/media/3d10e7acc7c86c02e600adade0c795a34854f56e/0_167_3000_1800/master/3000.jpg?width=140&quality=85&auto=format&fit=max&s=8ca448f8ff90d9f18a36552deb435bd6
The Guardian,8chan: ex-users of far-right site flock to new homes across internet,"Site’s shutdown in wake of El Paso shooting likely to drive users to other, similar sites – as well as mainstream social mediaFormer members of 8chan have scattered across the internet after the far-right site was shut down over the weekend, finding new homes in other rightwing sites, on encrypted messaging services, and on major social media platforms.8chan went dark this week after the security service provider Cloudflareterminatedthe extremist messaging board as one of its clients following the El Paso shooting.Continue reading...","Fri, 09 Aug 2019 01:32:40 GMT",https://www.theguardian.com/us-news/2019/aug/08/8chan-shutdown-users-social-media,https://i.guim.co.uk/img/media/a4bc0e871963368eb4f754c34080b155fad1574c/0_192_3500_2100/master/3500.jpg?width=140&quality=85&auto=format&fit=max&s=fe970e646d7d14de259edab28575c717
The Guardian,Facebook reportedly in talks with news publishers to offer 'millions' for content,"The Wall Street Journal reported that the tech company was offering news executives as much as $3m a year to license storiesFacebook is reportedly in talks with news publishers to offer “millions of dollars” for the rights to publish their material on its site. The move follows years of criticism over its growing monopolization of online advertising to thedetriment of the struggling news industry.The Wall Street Journalreported on Thursdaythat Facebook representatives had told news executives that they would pay as much as $3m a year to license stories, headlines and other material.Continue reading...","Thu, 08 Aug 2019 23:19:06 GMT",https://www.theguardian.com/technology/2019/aug/08/facebook-news-tab-stories-industry-millions,https://i.guim.co.uk/img/media/5eab94b8faac46a0986b6beabebaf633e638bc3a/0_183_2946_1768/master/2946.jpg?width=140&quality=85&auto=format&fit=max&s=abce05b56c04d99de7f392b4ac57f1a5
The Guardian,Uber sees biggest-ever quarterly loss: $5bn in three months,"Second earnings report shows worse-than-predicted losses and revenue growthUber lost $5.24bn in the last three months, its largest-ever quarterly loss, news that sent the ride-hailing company’s shares sliding 10%.The company was reporting earnings for only the second time following its share sale in May. The latest losses were worse than analysts had expected and the company announced revenues that were also below predictions.Continue reading...","Thu, 08 Aug 2019 20:54:26 GMT",https://www.theguardian.com/technology/2019/aug/08/uber-quarterly-earnings-loss-stocks-shares,https://i.guim.co.uk/img/media/fab04a4e69d4723d9ae0194a3b65bf2a85a60aa2/0_29_3500_2101/master/3500.jpg?width=140&quality=85&auto=format&fit=max&s=e5b089f8f677faaf11c8a99798fb75f5
The Guardian,Britons break £100m-a-week digital streaming milestone,"Digital video continues to power entertainment growth with gaming spend slightly upThe streaming revolution has notched up another milestone with UK consumers spending more than £100m a week on digital entertainment services such as Netflix, Amazon, Spotify and Apple Music in the first half of the year for the first time.UK consumers spent a total of £3.3bn on entertainment products in the first six months of the year, a 4.5% increase compared with a year earlier, as the popularity of subscription music andTV streaming servicesmore than made up for the decline in sales of traditional CDs and DVDs.Continue reading...","Thu, 08 Aug 2019 13:09:09 GMT",https://www.theguardian.com/technology/2019/aug/08/britons-break-second-100m-a-week-digital-streaming-milestone,https://i.guim.co.uk/img/media/536d93db273489bbaa6ca7bc7612ef7b353920e3/0_0_5012_3007/master/5012.jpg?width=140&quality=85&auto=format&fit=max&s=1429c11f33bd4c69bb0596600632824b
The Guardian,How to make Windows 10 recognise an external hard drive,"Jaki has 11,000 photos on a USB drive but Windows 10 won’t recognise it. What can she do?My external USB hard drive, with 11,000 photos from Windows 7, isn’t recognised by Windows 10. How do I transfer them to Windows 10 for future safekeeping?JakiThe Universal Serial Bus (USB) connects billions of keyboards, mice, joysticks, printers, external hard drives and other peripherals to roughly 1.5bn personal computers, and more than 3bn mobile phones use the smaller Micro USB and newer USB-C versions. It generally works pretty well but most people have probably suffered from a USB device failing or not being recognised.Continue reading...","Thu, 08 Aug 2019 07:00:18 GMT",https://www.theguardian.com/technology/askjack/2019/aug/08/how-to-make-windows-10-recognise-an-external-hard-drive,https://i.guim.co.uk/img/media/a0d97e857b6573beb30d34cba8c261f7a1ef25da/275_300_2840_1705/master/2840.jpg?width=140&quality=85&auto=format&fit=max&s=26df66d9efe99d547492ff244cc7f933
The Guardian,Amazon Kindle Oasis 2019 review: the most paper-like reader yet,"Luxury model has colour-changing frontlight that gets warmer as the sun setsAmazon’s most expensive, luxury e-reader, the Kindle Oasis, has taken a leaf out of the modern smartphone’s book for 2019 with a colour adjustable light that gets warmer as the sun sets.It’s a small thing that makes quite a difference to the reading experience, which is just as well as the rest of the £230 Oasis is basically the same as it was two years ago.Continue reading...","Thu, 08 Aug 2019 06:00:16 GMT",https://www.theguardian.com/technology/2019/aug/08/amazon-kindle-oasis-2019-review-most-paper-like-reader-frontlight,https://i.guim.co.uk/img/media/dd45fbfafecdf9c0289444b1ea9b57d73c7be951/0_154_4928_2957/master/4928.jpg?width=140&quality=85&auto=format&fit=max&s=834c2f0d7e4f554220730f9e20cf86c9
The Guardian,Chinese cyberhackers 'blurring line between state power and crime',"Cybersecurity firm FireEye says ‘aggressive’ APT41 group working for Beijing is also hacking video games to make moneyA group of state-sponsored hackers in China ran activities for personal gain at the same time as undertaking spying operations for the Chinese government in 14 different countries, the cybersecurity firm FireEye has said.In a report released on Thursday, the company said the hacking group APT41 was different to other China-based groups tracked by security firms in that it used non-public malware typically reserved for espionage to make money through attacks on video game companies.Continue reading...","Thu, 08 Aug 2019 03:33:46 GMT",https://www.theguardian.com/technology/2019/aug/08/chinese-cyberhackers-blurring-line-between-state-power-and,https://i.guim.co.uk/img/media/42a4296b6e84668a3a1d250e1a915ec641a919b6/0_6_2370_1421/master/2370.jpg?width=140&quality=85&auto=format&fit=max&s=ccd43dd0a3777f29d1df3bb84935c23d
The Guardian,Los Angeles police: personal data of thousands of officers stolen in breach,"More than 17,000 applicants also affected in breach of city’s personnel departmentThe personal information of 2,500 Los Angeles police department officers and 17,500 people who had applied to join the force were exposed in a data breach, the department announced on Monday.The department was informed of a potential breach of records held by the city’s personnel department on 25 July, and itnotified affected officersover the weekend.Continue reading...","Tue, 30 Jul 2019 01:08:13 GMT",https://www.theguardian.com/us-news/2019/jul/29/los-angeles-police-officer-data-breach,https://i.guim.co.uk/img/media/4d85e1c46f940b45514e41f964603e52ca170413/0_22_3000_1800/master/3000.jpg?width=140&quality=85&auto=format&fit=max&s=0150d015353d0a50384c73a954e7fecc
The Guardian,Capital One: hacker stole data of over 100m Americans,"FBI has arrested individual who obtained names, addresses, phone numbers and birth dates of people in US and CanadaA hacker gained access to personal information from more than 100 million Capitol One credit applications, the bank said on Monday as federal authorities arrested a suspect.The data breach has affected around 100 million people in the US and 6 million in Canada.Continue reading...","Tue, 30 Jul 2019 00:17:33 GMT",https://www.theguardian.com/business/2019/jul/29/capital-one-hack-personal-data,https://i.guim.co.uk/img/media/3efe85d074b8aa0d48292b9e2640452a4a49b510/0_382_5760_3457/master/5760.jpg?width=140&quality=85&auto=format&fit=max&s=9e0c1c1d3e261a26a9f4968580f6bfd6
The Guardian,The price of being a ransomware hero: Chips with Everything podcast,"Jordan Erica Webberchats toFabian Wosar, a renowned anti-ransomware expert, who has worked on thousands of cases during his career. The victims that Fabian helps love him. The ransomware hackers he thwarts – not so much. He talks about the sacrifices he has made for the job he lovesContinue reading...","Mon, 29 Jul 2019 05:00:44 GMT",https://www.theguardian.com/technology/audio/2019/jul/29/ransomware-hero-chips-with-everything-podcast,https://i.guim.co.uk/img/media/d0237f4c918c8b0a85e424d64b46650d5df5491e/0_0_5191_3114/master/5191.jpg?width=140&quality=85&auto=format&fit=max&s=4b372ae61280357ccef02b148febac5e
The Guardian,Briton who helped stop 2017 WannaCry virus spared jail over malware charges,"Marcus Hutchins pleaded guilty to two malware charges25-year-old ‘incredibly thankful’ to be sentenced to time servedThe British computer expert who helped shut down the WannaCry cyberattack on the NHS said he is “incredibly thankful” after being spared jail in the US for creating malware.Marcus Hutchins was hailed as a hero in May 2017 when he found a “kill switch” that slowed the effects of theWannaCry virus affecting more than 300,000 computers in 150 countries.Continue reading...","Fri, 26 Jul 2019 22:33:04 GMT",https://www.theguardian.com/technology/2019/jul/26/marcus-hutchins-wannacry-ransomware-malware-charges,https://i.guim.co.uk/img/media/9196e50b257ed2ad534d4571f316178c8ac53411/0_0_4281_2569/master/4281.jpg?width=140&quality=85&auto=format&fit=max&s=2f39c0688d75b302cf1abfb37a93f9f0
The Guardian,Lancaster University students’ data stolen in cyber-attack,"Records and ID documents accessed and fake invoices sent in ‘malicious’ hackStudent data has been stolen in a “sophisticated and malicious” cyber-attack on a university.Records and ID documents of some Lancaster University students were accessed in the phishing attack and fraudulent invoices were sent to undergraduate applicants, a spokesman for the university said.Continue reading...","Tue, 23 Jul 2019 09:18:20 GMT",https://www.theguardian.com/technology/2019/jul/23/lancaster-university-students-data-stolen-cyber-attack,https://i.guim.co.uk/img/media/b862df2c9e7f0859e437dd5f4bb218370c82bb90/0_0_4256_2554/master/4256.jpg?width=140&quality=85&auto=format&fit=max&s=519aec03e6429ebb30ac28e73164d3f2
