publisher,title,summary,pubdate,link,thumblink
New York Times,How Many Hogs Can Be Slaughtered Per Hour? Pork Industry Wants More,A proposed federal rule would essentially do away with speed limits at pork processing plants. Some watchdog groups worry it will threaten worker and consumer safety.,"Fri, 09 Aug 2019 07:00:08 +0000",https://www.nytimes.com/2019/08/09/business/pork-factory-regulations.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/09/business/09porkfactory-1/00porkfactory-1-moth.jpg
New York Times,"Rosie Ruiz, Who Faked Victory in Boston Marathon, Dies at 66",Ms. Ruiz “won” the 1980 Boston Marathon after bursting through the crowd about a mile from the finish line. She was later disqualified.,"Thu, 08 Aug 2019 22:46:06 +0000",https://www.nytimes.com/2019/08/08/sports/rosie-ruiz-boston-marathon-dead.html?emc=rss&partner=rss,
New York Times,"In the Ethiopian Mountains, Ancient Humans Were Living the High Life","Humans may have inhabited sites at high elevations far earlier than once believed, a new study suggests.","Thu, 08 Aug 2019 20:03:21 +0000",https://www.nytimes.com/2019/08/08/science/humans-high-altitude-ethiopia.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/08/science/08SCI-ALTITUDE1b/08SCI-ALTITUDE1b-moth.jpg
New York Times,Catching Waves for Well-Being,"Surf therapy programs often focus on children with autism or anxiety, or groups like veterans or cancer survivors.","Thu, 08 Aug 2019 18:27:16 +0000",https://www.nytimes.com/2019/08/08/well/mind/catching-waves-for-well-being.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/07/24/well/00surf-therapy2/00surf-therapy2-moth.jpg
New York Times,Another Baseball Mystery: Why Do Players Seem to Live Longer?,A new study suggests professional baseball players live longer than other athletes and American men in general. The reasons could be complex.,"Fri, 09 Aug 2019 09:58:44 +0000",https://www.nytimes.com/2019/08/07/sports/baseball/baseball-players-longevity-health.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/07/sports/07baseball-study2/07baseball-study2-moth.jpg
New York Times,Have You Taken an Ambulance in the Last 5 Years? Share Your Experience,An investigative reporter who covers health policy would like to hear about the medical care and bills you received.,"Wed, 07 Aug 2019 13:18:55 +0000",https://www.nytimes.com/2019/08/07/reader-center/ambulance-billing-health-care.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/08/insider/02-rc-callout/merlin_133369826_d9991233-cbf8-4b7c-a183-5887613107e9-moth.jpg
New York Times,Arthritis Tied to Heart Disease. Pain Relievers May Be to Blame.,Pain relievers such as ibuprofen and naproxen may account for higher rates of heart disease and stroke in those with osteoarthritis.,"Wed, 07 Aug 2019 04:01:01 +0000",https://www.nytimes.com/2019/08/07/well/live/arthritis-tied-to-heart-disease-pain-relievers-may-be-to-blame.html?emc=rss&partner=rss,https://static01.nyt.com/images/2016/09/14/well/well_pog_heart/well_pog_heart-moth.jpg
New York Times,Novartis Hid Manipulated Data While Seeking Approval for $2.1 Million Treatment,"The failure to report the issue has not put patients at risk, the F.D.A. said, but the drugmaker could face criminal and civil penalties.","Wed, 07 Aug 2019 23:17:06 +0000",https://www.nytimes.com/2019/08/06/health/novartis-fda-gene-therapy.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/06/science/06DRUGDATA1/06DRUGDATA1-moth.jpg
New York Times,Philippines Declares a National Dengue Epidemic,"At least 622 people have died of the mosquito-borne illness this year, officials said.","Tue, 06 Aug 2019 23:12:15 +0000",https://www.nytimes.com/2019/08/06/world/asia/philippines-dengue.html?emc=rss&partner=rss,
New York Times,How Sumo Taught Me to Love the Gym,I wasn’t going to lose weight — I liked my fat body — but I wanted to harness the strength and power behind the weight.,"Tue, 06 Aug 2019 15:01:59 +0000",https://www.nytimes.com/2019/08/06/well/move/how-sumo-taught-me-to-love-the-gym.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/07/19/well/00sumogym1/00sumogym1-moth.jpg
New York Times,Statins Provide Heart Benefits Past Age 75,Older men and women who stopped taking the drugs were at increased risk of heart attack and stroke.,"Mon, 05 Aug 2019 16:18:05 +0000",https://www.nytimes.com/2019/08/05/well/live/statins-provide-heart-benefits-past-age-75.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/06/18/well/18well_pog_drugs/well_pog_drugs-moth.jpg
New York Times,When Vacation Means Coming Back for More,Family traditions link us from summer to summer and beach to beach.,"Mon, 05 Aug 2019 09:30:54 +0000",https://www.nytimes.com/2019/08/05/well/family/when-vacation-means-coming-back-for-more.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/05/well/05klass-beach/05klass-beach-moth.jpg
New York Times,Sickle Cell Disease Still Tends to Be Overlooked,There is a question about what role race and wealth play in how much attention and funding the disease receives.,"Mon, 05 Aug 2019 09:44:20 +0000",https://www.nytimes.com/2019/08/05/upshot/sickle-cell-disease-overlooked.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/07/31/upshot/up-health-sickle/up-health-sickle-moth.jpg
New York Times,Cancer Treatment at the End of Life,"Too often, people with incurable cancers pursue therapy beyond any hope of benefit — except, perhaps, to the pockets of Big Pharma.","Thu, 08 Aug 2019 08:59:51 +0000",https://www.nytimes.com/2019/08/05/well/live/cancer-treatment-at-the-end-of-life.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/06/science/06BRODYCANERCARE/06BRODYCANERCARE-moth-v2.jpg
New York Times,A New Sponsor for Allyson Felix,"The women’s sports apparel company Athleta announced it is sponsoring the Olympic sprinter, who went public about her dispute with Nike, her previous sponsor.","Mon, 05 Aug 2019 21:52:56 +0000",https://www.nytimes.com/2019/08/03/well/move/a-new-sponsor-for-allyson-felix.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/03/well/03well-running/03well-running-moth.jpg
New York Times,"Top Kidney Charity Directed Aid to Patients at DaVita and Fresenius Clinics, Lawsuit Claims",A whistle-blower said the leading charity favored patients from the major dialysis chains because the companies were its biggest donors.,"Sat, 03 Aug 2019 04:09:24 +0000",https://www.nytimes.com/2019/08/02/health/kidney-dialysis-kickbacks.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/02/science/02KICKBACKS/02KICKBACKS-moth.jpg
New York Times,A Brain Scan May Predict Alzheimer’s. Should You Get One?,"One expert warns of “unintended downsides,” including overuse of only modestly effective medications.","Tue, 06 Aug 2019 05:00:17 +0000",https://www.nytimes.com/2019/08/02/health/alzheimers-brain-scan.html?emc=rss&partner=rss,
New York Times,"One in 10 Older Adults Binge Drinks, Study Says","A new study looked at the prevalence of heavy drinking among adults 65 and older, who are especially vulnerable to its effects.","Wed, 07 Aug 2019 10:21:40 +0000",https://www.nytimes.com/2019/08/02/health/binge-drinkers-adult-alcohol.html?emc=rss&partner=rss,https://static01.nyt.com/images/2019/08/01/health/01xp-alcohol/01xp-alcohol-moth.jpg
Buzzfeed,This Video Of NFL Star Ken Norton Cleaning His Amputated Arm Is The Affirmation We All Need,What a man.View Entire Post &rsaquo;,"Thu, 08 Aug 2019 23:25:51 -0400",https://www.buzzfeed.com/michelleno/nfl-star-kendrick-norton-caring-for-amputated-arm,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/14/tmp/3f00179e653a/tmp-name-2-931-1565273807-0_dblbig.jpg
Buzzfeed,32 Things People Heard In Sex Ed That Are Nothing Short Of Bonkers,"""I was told that if I had sex, I would go to both jail and hell.""View Entire Post &rsaquo;","Thu, 08 Aug 2019 18:23:48 -0400",https://www.buzzfeed.com/shelbyheinrich/sex-ed-stories-flipped,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/8/18/campaign_images/2f521467455e/32-things-people-heard-in-sex-ed-that-are-nothing-2-1744-1565288622-0_dblbig.jpg
Buzzfeed,We Want To Hear All About Your Money-Saving Mom Scams!,Muahaha!View Entire Post &rsaquo;,"Tue, 06 Aug 2019 20:53:04 -0400",https://www.buzzfeed.com/kristatorres/tell-us-your-best-mom-scams,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/26/20/tmp/8b977629918a/tmp-name-2-1557-1564173111-0_dblbig.jpg
Buzzfeed,"If You’ve Suffered 30/50 Of These Period Struggles, Then You Deserve A Damn Medal","OK, but why do periods have to be the worst???View Entire Post &rsaquo;","Fri, 09 Aug 2019 07:25:19 -0400",https://www.buzzfeed.com/crystalro/period-struggles-checklist,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/2/17/tmp/c6a4a5a7225e/tmp-name-2-885-1564767748-5_dblbig.jpg
Buzzfeed,19 Incredibly Funny Pics Parents Captured That Show The Reality Of Life With Kids,"""She also enjoys stealing makeup, making up songs, and trying to sit on the cat.""View Entire Post &rsaquo;","Fri, 09 Aug 2019 14:26:19 -0400",https://www.buzzfeed.com/kristatorres/19-hilarious-photos-that-sum-up-what-life-with-kids-is,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/6/17/campaign_images/c64a119532d2/19-incredibly-funny-pics-parents-captured-that-sh-2-4523-1565113530-0_dblbig.jpg
Buzzfeed,43 Period Tweets That Will Make You Laugh And Piss You Off,GET OUT OF MY BODY!View Entire Post &rsaquo;,"Thu, 08 Aug 2019 19:26:01 -0400",https://www.buzzfeed.com/morganmurrell/relatable-period-tweets,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/31/20/tmp/bf8e13f12c63/tmp-name-2-796-1564604431-0_dblbig.jpg
Buzzfeed,"Camila Cabello Wrote About The Realities Of Living In An 'Airbrushed World,' And OMG, Preach!","""We have a completely unrealistic view of a woman's body.""View Entire Post &rsaquo;","Tue, 06 Aug 2019 19:26:11 -0400",https://www.buzzfeed.com/shylawatson/camila-cabello-body-positivity-social-media-message,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/4/17/tmp/a10b9f0d5b49/tmp-name-2-1168-1564939788-0_dblbig.jpg
Buzzfeed,23 People Who Lost 30+ Pounds Share Their Best Tips,Helpful and healthy tips that actually work.View Entire Post &rsaquo;,"Wed, 07 Aug 2019 20:26:09 -0400",https://www.buzzfeed.com/spenceralthouse/simple-workout-tips-from-real-people,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/31/19/tmp/35be83775210/tmp-name-2-744-1564603143-0_dblbig.jpg
Buzzfeed,"15 Sexual ""Would You Rather"" Questions That Are Impossible To Answer",I warned you.View Entire Post &rsaquo;,"Wed, 07 Aug 2019 21:26:09 -0400",https://www.buzzfeed.com/spenceralthouse/sexual-would-you-rather-questions,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/4/3/campaign_images/058cd40a8bd1/15-sexual-would-you-rather-questions-that-are-imp-2-2193-1564888854-0_dblbig.jpg
Buzzfeed,I Made A Fight Scene After Training With Hollywood Professionals And Here It Is,"That time I tried fake-kicking someone in the balls, but accidentally did it for real.View Entire Post &rsaquo;","Sat, 03 Aug 2019 19:22:58 -0400",https://www.buzzfeed.com/kristatorres/i-got-trained-to-do-a-fight-scene-from-the-fast-and-furious,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/31/0/tmp/ed7ce5c61a68/tmp-name-2-2640-1564531925-0_dblbig.jpg
Buzzfeed,18 Men Who Need To Be Banned From Writing Female Characters Forever,"""[She] rolls her eyes. I think her breasts roll in synch with them. Girls' breasts are so amazing.""View Entire Post &rsaquo;","Sun, 04 Aug 2019 15:25:58 -0400",https://www.buzzfeed.com/farrahpenn/18-men-who-need-to-be-banned-from-writing-female-characters,https://img.buzzfeed.com/buzzfeed-static/static/2019-08/2/14/campaign_images/e77194bbe973/18-men-who-need-to-be-banned-from-writing-female--2-408-1564757247-2_dblbig.jpg
Buzzfeed,21 People On Twitter Shared Things That Give Them Anxiety And They're Funny And Relatable,"The words, ""we need to talk.""View Entire Post &rsaquo;","Fri, 02 Aug 2019 13:25:54 -0400",https://www.buzzfeed.com/christopherhudspeth/these-21-tweets-about-things-that-give-people-anxiety-are,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/31/20/tmp/4cfed5e34a57/tmp-name-2-861-1564605071-0_dblbig.jpg
Buzzfeed,"What's Your Worst ""I Can't Believe I Fell For That"" Story?","Womp, womp.View Entire Post &rsaquo;","Wed, 31 Jul 2019 21:25:58 -0400",https://www.buzzfeed.com/kristatorres/tell-us-the-worst-scam-you-ever-fell-for,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/29/23/campaign_images/1b4fa987a2d3/tell-us-the-worst-scam-you-ever-fell-for-2-922-1564444231-0_dblbig.jpg
Buzzfeed,A Coroner Advised How To Stop Refugees Dying In Detention A Year Ago And The Government Still Hasn't Responded,The government said it would respond to the findings of the inquest into the death of Hamid Khazaei by the end of 2018.View Entire Post &rsaquo;,"Fri, 26 Jul 2019 07:02:49 -0400",https://www.buzzfeed.com/hannahryan/hamid-khazaei-inquest-coroner-government-response,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/25/3/tmp/468231ca6b3a/tmp-name-2-5607-1564027195-0_dblbig.jpg
Buzzfeed,We Want To Know What Amazing Thing You Did After Becoming A Parent,We want to celebrate YOU!View Entire Post &rsaquo;,"Tue, 23 Jul 2019 22:02:53 -0400",https://www.buzzfeed.com/kristatorres/how-did-becoming-a-parent-change-you-tell-us-your-stories,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/23/0/tmp/7976dd4c6557/tmp-name-2-1870-1563842667-0_dblbig.jpg
Buzzfeed,How Much Random Penis Knowledge Do You Have?,Get your head in the game.View Entire Post &rsaquo;,"Mon, 22 Jul 2019 11:25:57 -0400",https://www.buzzfeed.com/pablovaldivia/penis-knowledge,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/16/18/tmp/8e6cca4468fe/tmp-name-2-1742-1563303037-0_dblbig.jpg
Buzzfeed,"If Safety Is Sexy, These 19 Pictures Are Waaaaaaay Ugly","That's going to be a ""no"" from me.View Entire Post &rsaquo;","Thu, 25 Jul 2019 07:26:30 -0400",https://www.buzzfeed.com/audreyworboys/im-no-safety-expert-but-these-seem-like-the-biggest-red,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/23/15/campaign_images/c8412264a2c3/if-safety-is-sexy-these-19-pictures-are-waaaaaaay-2-295-1563895497-0_dblbig.jpg
Buzzfeed,"Middle School Sex-Ed Teachers Are Sharing The Funniest Questions Students Have Asked Them, And It's Hilarious","""Is LGBTQ a television network?""View Entire Post &rsaquo;","Sat, 20 Jul 2019 20:25:58 -0400",https://www.buzzfeed.com/sydrobinson1/funny-sex-ed-questions,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/17/tmp/0c89fad327b6/tmp-name-2-1536-1563386346-0_dblbig.jpg
Buzzfeed,"This Woman Shared What Her Sled Dog Team Taught Her About Body Positivity, And It's Perfect",ALL 🐕 BODIES 🐕 ARE 🐕 DIFFERENT 🐕View Entire Post &rsaquo;,"Thu, 18 Jul 2019 18:52:47 -0400",https://www.buzzfeed.com/sydrobinson1/dogs-body-positivity,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/17/tmp/b824109b8048/tmp-name-2-3346-1563469984-0_dblbig.jpg
Buzzfeed,“It Makes Us Sound Like We’re Monsters”: What Having A Second-Trimester Abortion Actually Involves,Emily did not expect to be going into an induced labour at 19 weeks for a wanted pregnancy.View Entire Post &rsaquo;,"Fri, 19 Jul 2019 15:26:31 -0400",https://www.buzzfeed.com/ginarushton/abortion-second-trimester-reality,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/18/6/tmp/8aa9a7919004/tmp-name-2-3169-1563430277-0_dblbig.jpg
Buzzfeed,"Menstrual Cups Are Safe, Environmentally Friendly And Cheap, Researchers Say","A study using data from 3,300 women and girls suggests moon cups are safe and result in similar, or lower, amounts of leakage than disposable pads or tampons.View Entire Post &rsaquo;","Wed, 17 Jul 2019 09:26:25 -0400",https://www.buzzfeed.com/ginarushton/menstrual-moon-cups-safe-effective,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/16/22/campaign_images/861062c39dbe/menstrual-cups-are-safe-environmentally-friendly--2-2572-1563317399-0_dblbig.jpg
Buzzfeed,This Artist Created A Postpartum Depression Graphic Novel To Illustrate How Heartbreaking It Really Can Be,Teresa Wong'sDear Scarletis an intimate and moving graphic memoir.View Entire Post &rsaquo;,"Wed, 17 Jul 2019 23:26:22 -0400",https://www.buzzfeed.com/crystalro/postpartum-graphic-novel,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/15/18/tmp/123a886c5a6c/tmp-name-2-897-1563214343-1_dblbig.jpg
Buzzfeed,This Therapist Meme Is Honestly Dragging All Of Our Coping Mechanisms,What do YOU say when you feel like this?!View Entire Post &rsaquo;,"Mon, 22 Jul 2019 04:26:00 -0400",https://www.buzzfeed.com/sydrobinson1/what-do-we-do-when-we-feel-like-this-therapist-meme,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/17/18/campaign_images/e2f747be6972/this-therapist-meme-is-honestly-dragging-all-of-o-2-1562-1563386769-0_dblbig.jpg
Buzzfeed,"No, Anxiety Isn't Just ""Feeling A Bit Nervous"" — These 17 Tumblr Posts Explain It Perfectly","""Anxiety is like that moment that your chair almost tips over, but it never stops.""View Entire Post &rsaquo;","Fri, 09 Aug 2019 14:26:00 -0400",https://www.buzzfeed.com/katangus/if-youve-never-had-anxiety-these-17-tumblr-posts-perfectly,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/9/15/tmp/4c1a96e715eb/tmp-name-2-2932-1562687385-0_dblbig.jpg
Buzzfeed,16 Funny Comics About Boobs You're Not Allowed To Read Unless You Have Boobs,Gotta hold dem boobs while running down the stairs!View Entire Post &rsaquo;,"Sat, 20 Jul 2019 19:26:24 -0400",https://www.buzzfeed.com/crystalro/comics-about-boobs,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/11/19/tmp/e7676a00ca25/tmp-name-2-4302-1562874744-1_dblbig.jpg
Buzzfeed,26 Shocking Pictures That Show What Pregnancy Is Actually Like,Holy crap...View Entire Post &rsaquo;,"Wed, 31 Jul 2019 05:25:54 -0400",https://www.buzzfeed.com/spenceralthouse/pictures-that-show-what-pregnancy-is-like,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/12/18/tmp/a3091f7d311f/tmp-name-2-8029-1562957912-0_dblbig.jpg
Buzzfeed,"50 Poop Horror Stories That Are So Bad, You'll Laugh For Hours","""I was on a date and had such bad diarrhea in my pants that it overflowed and came over the top of my jeans.""View Entire Post &rsaquo;","Sun, 14 Jul 2019 11:02:57 -0400",https://www.buzzfeed.com/spenceralthouse/poop-horror-stories-that-are-so-bad-and-funny,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/14/11/campaign_images/d23035b777a5/50-poop-horror-stories-that-are-so-bad-youll-laug-2-11369-1563102172-0_dblbig.jpg
Buzzfeed,Chrissy Teigen Has Seen The Comments About Her Butt And She's Had Enough,"""You don't need to explain this to me. I get it. I know the meme and I see the 100s of comments under it *about* my body.""View Entire Post &rsaquo;","Mon, 15 Jul 2019 14:26:42 -0400",https://www.buzzfeed.com/shylawatson/chrissy-teigen-says-she-knows-she-has-no-butt,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/13/20/tmp/a2bfb2630fca/tmp-name-2-8679-1563049547-0_dblbig.jpg
Buzzfeed,Women In Regional Australia Now Face A 500 Kilometre Round Trip For An Abortion,Women in regional New South Wales were driving 130km to Victoria to terminate a pregnancy. They'll now travel double that to Canberra.View Entire Post &rsaquo;,"Fri, 26 Jul 2019 01:43:55 -0400",https://www.buzzfeed.com/ginarushton/nsw-abortion-access-decriminalisation-victoria,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/26/1/campaign_images/36e409b0f189/women-in-regional-australia-now-face-a-500-kilome-2-1660-1564105431-0_dblbig.jpg
Buzzfeed,"100 Sex, Threesome, And Orgy Horror Stories That'll Make You Want To Quit Sex Forever","""His dick was so big that I accidentally dislocated my jaw...""View Entire Post &rsaquo;","Fri, 12 Jul 2019 00:25:54 -0400",https://www.buzzfeed.com/spenceralthouse/100-funny-sex-horror-stories,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/10/20/campaign_images/7e0cd008913c/100-sex-threesome-and-orgy-horror-stories-thatll--2-875-1562790813-0_dblbig.jpg
Buzzfeed,"The IVF Industry Is A ""Secret Society"" That Should Release Data On Success Rates, Politician Says","But the head of the industry's peak body says creating a ""league table"" of IVF clinics will deter doctors from taking on complicated fertility cases.View Entire Post &rsaquo;","Fri, 05 Jul 2019 04:40:22 -0400",https://www.buzzfeed.com/ginarushton/ivf-industry-stirling-griff,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/5/4/campaign_images/ac5b57861d2a/the-ivf-industry-is-a-secret-society-that-should--2-3070-1562301618-0_dblbig.jpg
Buzzfeed,Hilary Duff Sparked A Huge Debate On Instagram After Getting Her Baby's Ears Pierced,"""It just isn't justified in my eyes.""View Entire Post &rsaquo;","Wed, 10 Jul 2019 22:25:59 -0400",https://www.buzzfeed.com/morganmurrell/hilary-duff-daughter-ear-piercings-mom-shame,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/16/tmp/60ee9f5ca47c/tmp-name-2-1015-1562172421-0_dblbig.jpg
Buzzfeed,15 Grandparents Who Clearly Lied About Not Wanting Pets,Why have grandchildren when you can have a pet instead?View Entire Post &rsaquo;,"Fri, 05 Jul 2019 22:26:08 -0400",https://www.buzzfeed.com/pablovaldivia/grandparents-pets,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/3/15/campaign_images/494085467eaa/15-grandparents-who-clearly-lied-about-not-wantin-2-849-1562168621-0_dblbig.jpg
Buzzfeed,"Danielle Fishel Shares An Emotional Update On Her Delivery ""Nightmare"" After Giving Birth","""We feel helpless and powerless.""View Entire Post &rsaquo;","Thu, 04 Jul 2019 17:25:53 -0400",https://www.buzzfeed.com/morganmurrell/danielle-fishel-premature-birth-son-update,https://img.buzzfeed.com/buzzfeed-static/static/2019-07/2/14/campaign_images/00f31323ba36/danielle-fishel-shares-an-emotional-update-on-her-2-3577-1562077920-0_dblbig.jpg
Buzzfeed,We Want To Celebrate The Post-Pregnancy Bodies Of All C-Section Mamas!,Motherhood = strength.View Entire Post &rsaquo;,"Wed, 03 Jul 2019 14:26:12 -0400",https://www.buzzfeed.com/kristatorres/c-section-mamas-show-us-your-beautiful-scars,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/5/0/tmp/buzzfeed-prod-web-02/tmp-name-2-21338-1559710179-0_dblbig.jpg
Buzzfeed,I Worked Out Like A Famous Model For 30 Days And It Was So Freaking Hard,This was one of the hardest things I've ever done.View Entire Post &rsaquo;,"Fri, 09 Aug 2019 14:26:20 -0400",https://www.buzzfeed.com/spenceralthouse/i-worked-out-like-a-famous-model-for-30-days-and-it-was-so,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/28/19/tmp/463e1da227ec/tmp-name-2-640-1561751552-0_dblbig.jpg
Buzzfeed,These Women Who Identify As Pro-Choice Have Complicated Feelings About Their Abortions,“It has taken me a long time to let myself feel sad.”View Entire Post &rsaquo;,"Fri, 28 Jun 2019 18:44:56 -0400",https://www.buzzfeed.com/ginarushton/pro-choice-complicated-feelings-abortion,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/28/18/campaign_images/5e559c20e957/these-women-who-identify-as-pro-choice-have-compl-2-3481-1561747492-0_dblbig.jpg
Buzzfeed,"Men May Soon Be Able To Produce Milk To ""Chestfeed"" Their Babies With The Development Of This Product",The kit will use hormones that allow men to produce milk.View Entire Post &rsaquo;,"Sun, 07 Jul 2019 08:25:52 -0400",https://www.buzzfeed.com/kristatorres/this-woman-is-creating-a-system-where-men-can-lactate-to,https://img.buzzfeed.com/buzzfeed-static/static/2019-06/26/21/tmp/fd7a07ef3830/tmp-name-2-623-1561583136-0_dblbig.jpg
